"","Site.Ref","Site.name","Latitude","Longitude"
"28423","60918105","Cowaramup Line - CL7W",-33.87083333,115.6344444
"28472","60918106","Cowaramup Line - CL8A1 (1 IN PIPE)",-33.87027778,115.7175
"28503","60918107","Cowaramup Line - CL8A3 (3 IN PIPE)",-33.87027778,115.7175
"28533","60918108","Cowaramup Line - CL8B",-33.87027778,115.7175
"28562","60918109","Cowaramup Line - CL8C",-33.87027778,115.7175
"28610","60918110","Cowaramup Line - CL6A2",-33.86805688,115.5572269
"28634","60918150","Karridale Line - Kl1A1 (1 In Pipe)",-34.1656,115.1856
"28683","60918151","Karridale Line - Kl1A2 (3 In Pipe)",-34.1656,115.1856
"28727","60918152","Karridale Line - Kl1W",-34.1656,115.1856
"28775","60918153","Karridale Line - Kl2A1 (1 In Pipe)",-34.1569,115.2856
"28820","60918154","Karridale Line - Kl2A2",-34.1569,115.2856
"28864","60918155","Karridale Line - Kl2A3 (3 In Pipe)",-34.1569,115.2856
"28907","60918156","Karridale Line - Kl2B",-34.1569,115.2856
"28959","60918157","Karridale Line - Kl2W",-34.1569,115.2856
"29006","60918158","Karridale Line - Kl3A1 (1 In Pipe)",-34.1506,115.3619
"29049","60918159","Karridale Line - Kl3A2",-34.1506,115.3619
"29089","60918160","Karridale Line - KL3A3 [3 In Pipe]",-34.1506,115.3619
"29131","60918161","Karridale Line - Kl3B",-34.1506,115.3619
"29181","60918162","Karridale Line - Kl4A1 (1 In Pipe)",-34.1631,115.4625
"29224","60918163","Karridale Line - Kl4A2",-34.1631,115.4625
"29268","60918164","Karridale Line - KL4A3 [3 In Pipe]",-34.1631,115.4625
"29311","60918165","Karridale Line - Kl4B",-34.1631,115.4625
"29355","60918166","Karridale Line - Kl5A1 (1 In Pipe)",-34.16720455,115.5305998
"29401","60918167","Karridale Line - Kl5A2 (3 In Pipe)",-34.16720455,115.5305998
"29445","60918168","Karridale Line - Kl5W",-34.16757276,115.5304741
"29520","60918169","Karridale Line - Kl6A1 (1 In Pipe)",-34.18216437,115.6222775
"29563","60918170","Karridale Line - Kl6A2",-34.18216437,115.6222775
"29607","60918171","Karridale Line - Kl6A3 (3 In Pipe)",-34.18212709,115.6221696
"29650","60918172","Karridale Line - Kl6W",-34.18203352,115.6218674
"29693","60918173","Karridale Line - Kl7A1 (1 In Pipe)",-34.1883,115.7211
"29737","60918174","Karridale Line - Kl7A2",-34.1883,115.7211
"29781","60918175","Karridale Line - Kl7A3 (3 In Pipe)",-34.18829996,115.7211
"29823","60918176","Karridale Line - Kl7B",-34.1883,115.7211
"29876","60918177","Karridale Line - Kl7W",-34.1883,115.7211
"29921","60918178","Karridale Line - Kl3Z",-34.15065149,115.362031
"29927","60918179","Karridale Line - Kl4Y",-34.163271,115.4627267
"29932","60918180","Karridale Line - Kl4C",-34.16328083,115.4627916
"29974","60918181","Karridale Line - Kl5X",-34.16741988,115.5305093
"29978","60918182","Karridale Line - Kl7C",-34.18815794,115.7210918
"29982","60918183","Karridale Line - Kl7X",-34.18813934,115.7210378
"30023","60918184","Karridale Line - Kl6X",-34.18200671,115.6218895
"30026","60918185","Karridale Line - Kl3Y",-34.15061572,115.3620534
"30028","60919001","Balingup Brook Tributary - Padbury Road PR1",-33.81273617,116.0069621
"30040","60919002","Balingup Brook Tributary - Padbury Road PR2",-33.81058484,116.0131021
"30052","60919003","Balingup Brook Tributary - Padbury Road PR3",-33.81482287,116.0152576
"30059","60919004","Balingup Brook Tributary - Padbury Road PR4",-33.81499341,116.0140239
"30072","60919005","Balingup Brook Tributary - Padbury Road PR5A",-33.81508624,116.0120996
"30084","60919006","Balingup Brook Tributary - Padbury Road PR5B",-33.81505017,116.0121
"30096","60919007","Balingup Brook Tributary - Padbury Road PR6A",-33.81511158,116.0107595
"30108","60919008","Balingup Brook Tributary - Padbury Road PR6B",-33.81507551,116.01076
"30120","60919009","Balingup Brook Tributary - Padbury Road PR7",-33.81434263,116.0093422
"30132","60919010","Balingup Brook Tributary - Padbury Road PR8",-33.81391773,116.0080937
"30143","60919011","Balingup Brook Tributary - Padbury Road PR9",-33.81617797,116.0087808
"30154","60919012","Balingup Brook Tributary - Padbury Road PR10",-33.81454969,116.0081729
"30165","60919013","Balingup Brook Tributary - Padbury Road PR11",-33.81241656,116.0075924
"30177","60919014","Balingup Brook Tributary - Padbury Road",-33.81425886,116.0101427
"30188","60919015","Balingup Brook Tributary - Padbury Road",-33.81653933,116.0133579
"30199","60919016","Balingup Brook Tributary - Padbury Road",-33.8170461,116.0203753
"30210","60919051","Boscabel Palaeochannel - BOS2",-33.58570549,116.9577581
"30239","60919052","Boscabel Palaeochannel - BOS3",-33.57110664,116.97104
"30268","60919053","Boscabel Palaeochannel - BOS4",-33.58805945,117.0412465
"30300","60919054","Boscabel Palaeochannel - BOS5",-33.57975171,117.0423418
"30332","60919055","Boscabel Palaeochannel - BOS6",-33.57119193,117.0426825
"30364","60919056","Boscabel Palaeochannel - BOS7",-33.65798318,117.0977629
"30396","60919057","Boscabel Palaeochannel - BOS8",-33.65087062,117.2539838
"30425","60919059","Boscabel Palaeochannel - BOS10",-33.59150445,116.9559335
"30457","60919060","Boscabel Palaeochannel - BOS11",-33.56086965,116.9711089
"30486","60919100","Lake Towerrinning - TOW1",-33.61297185,116.5810802
"30515","60919101","Lake Towerrinning - TOW2",-33.61169771,116.5857217
"30544","60919102","Lake Towerrinning - TOW3",-33.57743027,116.6396342
"30573","60919103","Lake Towerrinning - TOW4",-33.57391458,116.6372029
"30605","60919104","Lake Towerrinning - TOW5",-33.55140067,116.6863005
"30637","60919105","Lake Towerrinning - TOW6",-33.55110456,116.6833715
"30660","60919106","Lake Towerrinning - TOW7",-33.54177688,116.7323928
"30690","60919107","Lake Towerrinning - TOW8",-33.54552621,116.7310994
"30720","60919108","Lake Towerrinning - TOW9",-33.52536025,116.75368
"30750","60919109","Lake Towerrinning - TOW10",-33.58152626,116.7781976
"30780","60919110","Lake Towerrinning - TOW11",-33.5728226,116.6369919
"30812","60919111","Lake Towerrinning - TOW12",-33.61432958,116.5798447
"30841","60919114","Beaufort Palaeochannel - TOW15",-33.58658221,116.3531106
"30869","60919115","Beaufort Palaeochannel - TOW16",-33.58546672,116.3553927
"30894","60919126","Beaufort Palaeochannel - TOW27",-33.62534735,116.5010756
"30919","60919127","Beaufort Palaeochannel - TOW28",-33.62298488,116.5012294
"30944","60919128","Beaufort Palaeochannel - TOW29",-33.5960388,116.5251714
"30971","60919129","Beaufort Palaeochannel - TOW30",-33.59504586,116.5249613
"30997","60919130","Beaufort Palaeochannel - TOW31",-33.59172613,116.5248071
"31022","60919133","Beaufort Palaeochannel - TOW34",-33.55519168,116.5256755
"31044","60919138","Beaufort Palaeochannel - TOW39",-33.51187206,116.9289583
"31071","60919140","Beaufort Palaeochannel - TOW41",-33.25937019,116.7096701
"31098","60919142","Beaufort Palaeochannel - TOW43",-33.25334341,116.7090566
"31125","60919143","Beaufort Palaeochannel - TOW44",-33.25466934,116.7090522
"31150","60919150","Boyup Wilga Basins - BW1D",-33.64977429,116.2833379
"31173","60919151","Boyup Wilga Basins - BW1S",-33.64977429,116.2833379
"31196","60919152","Boyup Wilga Basins - BW1VS",-33.64977429,116.2833379
"31219","60919153","Boyup Wilga Basins - BW2D",-33.74877055,116.2516114
"31242","60919154","Boyup Wilga Basins - BW2S",-33.74877055,116.2516114
"31265","60919155","Boyup Wilga Basins - BW3D",-33.68058115,116.3486614
"31296","60919156","Boyup Wilga Basins - BW3S",-33.68058115,116.3486614
"31327","60919157","Boyup Wilga Basins - BW4S",-33.65768179,116.287608
"31358","60919158","Boyup Wilga Basins - BW5S",-33.63160521,116.2872623
"31389","60919159","Boyup Wilga Basins - BW6S",-33.64379606,116.2820504
"31420","60919161","Boyup Wilga Basins - BW8S",-33.62462177,116.256227
"31451","60919162","Boyup Wilga Basins - BW9S",-33.64045946,116.2915025
"31482","60919163","Boyup Wilga Basins - BW10S",-33.64462424,116.2942829
"31513","60930000","Scott Coastal Plain - SC1A",-34.09496175,115.2164763
"31548","60930001","Scott Coastal Plain - SC1B",-34.09493345,115.2163901
"31602","60930002","Scott Coastal Plain - SC1C",-34.09502391,115.2164099
"31672","60930003","Scott Coastal Plain - SC3A",-34.29428789,115.1954745
"31734","60930004","Scott Coastal Plain - SC3B",-34.29428718,115.1954817
"31799","60930005","Scott Coastal Plain - SC3C",-34.29428369,115.1954957
"31876","60930006","Scott Coastal Plain - SC5A",-34.24983609,115.2689542
"31943","60930007","Scott Coastal Plain - SC5B",-34.24982094,115.2689542
"32015","60930008","Scott Coastal Plain - SC5C",-34.24980922,115.2689605
"32098","60930009","Scott Coastal Plain - SC9A",-34.2462827,115.3434799
"32162","60930010","Scott Coastal Plain - SC9B",-34.24628314,115.3435125
"32241","60930011","Scott Coastal Plain - SC10A",-34.29578601,115.3427584
"32294","60930012","Scott Coastal Plain - SC10B",-34.29581262,115.3427253
"32343","60930013","Scott Coastal Plain - SC10C",-34.2958,115.3428
"32411","60930014","Scott Coastal Plain - SC12A",-34.21237425,115.4508075
"32458","60930015","Scott Coastal Plain - SC12B",-34.21238299,115.4507856
"32540","60930016","Scott Coastal Plain - SC13A",-34.26406494,115.4340358
"32580","60930017","Scott Coastal Plain - SC13B",-34.2640372,115.4339821
"32628","60930018","Scott Coastal Plain - SC13C",-34.26405579,115.4340252
"32712","60930019","Scott Coastal Plain - SC14A",-34.3074027,115.4151716
"32749","60930020","Scott Coastal Plain - SC14B",-34.31063908,115.4151108
"32829","60930021","Scott Coastal Plain - SC15A",-34.20249584,115.2678148
"32882","60930022","Scott Coastal Plain - SC15B",-34.20249599,115.2678256
"32963","60930023","Scott Coastal Plain - SC15C",-34.20249599,115.2678256
"33044","60930024","Scott Coastal Plain - SC2A",-34.22410043,115.183111
"33098","60930025","Scott Coastal Plain - SC2B",-34.22410858,115.1831014
"33165","60930026","Scott Coastal Plain - SC4A",-34.1133,115.2867
"33230","60930027","Scott Coastal Plain - SC4B",-34.11341228,115.2868368
"33309","60930028","Scott Coastal Plain - SC6A",-34.2975,115.2642
"33363","60930029","Scott Coastal Plain - SC6B",-34.2975,115.2642
"33432","60930030","Scott Coastal Plain - SC7A",-34.09639887,115.3612314
"33498","60930031","Scott Coastal Plain - SC7B",-34.09638838,115.3612297
"33577","60930032","Scott Coastal Plain - SC8A",-34.27168773,115.5582086
"33644","60930033","Scott Coastal Plain - SC8B",-34.27169763,115.5582223
"33725","60930034","Scott Coastal Plain - SC11A",-34.10790614,115.4705147
"33790","60930035","Scott Coastal Plain - SC11B",-34.10791427,115.4705522
"33858","60930036","Scott Coastal Plain - SC16A",-34.31296233,115.5501979
"33931","60930037","Scott Coastal Plain - SC16B",-34.31294878,115.5501958
"34012","60930038","Scott Coastal Plain - SC17A",-34.36171822,115.4896603
"34066","60930039","Scott Coastal Plain - SC17B",-34.36173002,115.4896666
"34136","60930040","Scott Coastal Plain - SC19A",-34.33509887,115.6057535
"34216","60930041","Scott Monitoring Program - SM01D",-34.33656429,115.6196228
"34252","60930042","Scott Monitoring Program - SM01I",-34.33656429,115.6196228
"34288","60930043","Scott Monitoring Program - SM01S",-34.33656429,115.6196228
"34318","60930044","Scott Monitoring Program - SM02S",-34.33648775,115.6192327
"34352","60930045","Scott Monitoring Program - SM03S",-34.3363289,115.6195396
"34375","60930046","Scott Monitoring Program - SM04S",-34.33663642,115.6196216
"34398","60930047","Scott Monitoring Program - SM05S",-34.3390984,115.62044
"34434","60930048","Scott Monitoring Program - SM06D",-34.33964472,115.6233119
"34466","60930049","Scott Monitoring Program - SM06I",-34.33964472,115.6233119
"34498","60930050","Scott Monitoring Program - SM06S",-34.33964472,115.6233119
"34525","60930051","Scott Monitoring Program - SM07S",-34.33800356,115.6225125
"34548","60930052","Scott Monitoring Program - SM08S",-34.33855732,115.6228405
"34571","60930053","Scott Monitoring Program - SM09S",-34.33945907,115.6244455
"34594","60930054","Scott Monitoring Program - SM10S",-34.3385122,115.6260481
"34595","60930055","Scott Monitoring Program - SM11S",-34.33617807,115.6261732
"34618","60930056","Scott Monitoring Program - SM12S",-34.33617343,115.6257602
"34644","60930057","Scott Monitoring Program - SM13S",-34.33617343,115.6257602
"34667","60930058","Scott Monitoring Program - SM14D",-34.33585101,115.6235478
"34703","60930059","Scott Monitoring Program - SM14S",-34.33585101,115.6235478
"34739","60930060","Scott Monitoring Program - SM15S",-34.34082191,115.6237492
"34775","60930061","Scott Monitoring Program - SM16S",-34.3395037,115.6179983
"34811","60930062","Scott Monitoring Program - SM17D",-34.28889041,115.5336403
"34834","60930063","Scott Monitoring Program - SM17I",-34.28889041,115.5336403
"34857","60930064","Scott Monitoring Program - SM17S",-34.28889041,115.5336403
"34880","60930065","Scott Monitoring Program - SM18D",-34.28946486,115.5281547
"34916","60930066","Scott Monitoring Program - SM18I",-34.28946486,115.5281547
"34952","60930067","Scott Monitoring Program - SM18S",-34.28946486,115.5281547
"34988","60930068","Scott Monitoring Program - SM19D",-34.29109991,115.5298971
"35020","60930069","Scott Monitoring Program - SM19I",-34.29109991,115.5298971
"35052","60930070","Scott Monitoring Program - SM19S",-34.29109991,115.5298971
"35084","60930071","Scott Monitoring Program - SM20S",-34.29204443,115.5304565
"35107","60930072","Scott Monitoring Program - SM21S",-34.29200884,115.5342597
"35143","60930073","Scott Monitoring Program - SM22S",-34.29200884,115.5342597
"35166","60930074","Scott Monitoring Program - SM23S",-34.28603537,115.53017
"35201","60930075","Scott Monitoring Program - SM24S",-34.29085031,115.5308901
"35224","60930076","Scott Monitoring Program - SM25S",-34.28830146,115.5364209
"35256","60930077","Scott Monitoring Program - SM26S",-34.28766647,115.536106
"35289","60930078","Scott Monitoring Program - SM27S",-34.28602411,115.5397848
"35322","60930080","Scott Monitoring Program - SM29S",-34.22869674,115.3497569
"35342","60930081","Scott Monitoring Program - SM30S",-34.23428698,115.3497238
"35362","60930082","Scott Monitoring Program - PH01",-34.24702129,115.3451862
"35381","60930083","Scott Monitoring Program - SM31D",-34.24702129,115.3451862
"35413","60930084","Scott Monitoring Program - SM31S",-34.29364117,115.4259743
"35445","60930085","Scott Monitoring Program - SM32S",-34.29480935,115.4256592
"35474","60930087","Scott Monitoring Program - SM33S",-34.2972953,115.4275468
"35507","60930088","Scott Monitoring Program - SM34S",-34.2980346,115.4289455
"35539","60930089","Scott Monitoring Program - SM35S",-34.29206805,115.4270576
"35572","60930090","Scott Monitoring Program - SM36D",-34.29569562,115.4258599
"35605","60930091","Scott Monitoring Program - SM36S",-34.29569562,115.4258599
"35637","60930092","Scott Monitoring Program - SM37S",-34.2916735,115.4321604
"35671","60930093","Scott Monitoring Program - SM38S",-34.29187433,115.4323522
"35705","60930094","Scott Monitoring Program - SM39S",-34.29595789,115.4329608
"35738","60930095","Scott Monitoring Program - SM40S",-34.29572648,115.4149835
"35771","60930096","Scott Monitoring Program - SM41/99",-34.23936803,115.323458
"35775","60930097","Scott Monitoring Program - SM42D/99",-34.24464307,115.3287391
"35779","60930098","Scott Monitoring Program - SM42S/99",-34.24464307,115.3287391
"35783","60930099","Scott Monitoring Program - SM43/99",-34.24575052,115.3379034
"35791","60930101","Scott Monitoring Program - SM45/99",-34.25803948,115.2689899
"35795","60930102","Scott Monitoring Program - SM46D/99",-34.25631558,115.2688732
"35797","60930103","Scott Monitoring Program - SM46I/99",-34.25631558,115.2688732
"35806","60930104","Scott Monitoring Program - SM46S/99",-34.25631558,115.2688732
"35815","60930105","Scott Monitoring Program - SM47/99",-34.24852653,115.4506831
"35823","60930106","Scott Monitoring Program - SM48D/99",-34.22769721,115.2290149
"35831","60930107","Scott Monitoring Program - SM49/99",-34.22589433,115.2290526
"35839","60930108","Scott Monitoring Program - SM50I/99",-34.33032157,115.6379102
"35847","60930109","Scott Monitoring Program - SM50S/99",-34.33032157,115.6379102
"35855","60930110","Scott Monitoring Program - SM51I/99",-34.33032157,115.6379102
"35863","60930111","Scott Monitoring Program - SM51S/99",-34.33032157,115.6379102
"35871","60930112","Scott Monitoring Program - SM52I/99",-34.29241789,115.536795
"35879","60930113","Scott Monitoring Program - SM52S/99",-34.29241789,115.536795
"35887","60930114","Scott Monitoring Program - SM53I/99",-34.29241789,115.536795
"35895","60930115","Scott Monitoring Program - SM53S/99",-34.29241789,115.536795
"35903","60930116","Scott Monitoring Program - SM54I/99",-34.29575323,115.44735
"35911","60930117","Scott Monitoring Program - SM54S/99",-34.29575323,115.44735
